fold,seed,initial_value,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,trade_count,total_transaction_cost
2021,24,10000.0,15154.419620695884,0.5154419620695885,0.5171736650545922,0.5750552390171331,1.0102133044348396,1.5715766347956153,-0.5460214833265535,0.9471672467973048,128,1946.4911191808642
2021,25,10000.0,17854.218510093833,0.7854218510093833,0.7882673253987542,0.5742452045134306,1.2948553231679736,2.1130005126555598,-0.3161815326587949,2.4930846490943144,117,1833.9620162390427
2021,26,10000.0,9337.057531208375,-0.06629424687916252,-0.06647018235364066,0.5517985989948928,0.1482472261736908,0.2251896104652465,-0.3534842288568464,-0.18804285149751243,122,1290.9004207637947
2021,27,10000.0,6501.747065568692,-0.34982529344313085,-0.35059382081251045,0.511687932037952,-0.5847307924428907,-0.7859441716012868,-0.5329847042207267,-0.6577934001410252,108,825.6286345095941
2021,28,10000.0,13998.451591085497,0.3998451591085497,0.4011393124533944,0.5324262409083256,0.8958378866883975,1.4116692116017395,-0.3800613796421777,1.0554592861580971,120,2050.6844844118705
2021,29,10000.0,17976.63855409754,0.7976638554097539,0.800562641226976,0.5900957724060397,1.289596144446207,2.0157301873965765,-0.282475804730304,2.8340927889074234,129,2329.4096822388447
2022,0,10000.0,5787.612944285488,-0.42123870557145116,-0.4221075702737639,0.38167661583696194,-1.2400837639018591,-1.5508458783244696,-0.5185744288762821,-0.813976831037435,118,836.3535323337942
2022,1,10000.0,6203.7109283638865,-0.3796289071636113,-0.3804420781163841,0.4059352521718661,-0.9720802286616708,-1.2689412865989773,-0.46118406394769396,-0.8249245970466417,115,806.8380468644073
2022,2,10000.0,5672.6347068477035,-0.43273652931522966,-0.4336193566834802,0.4504502245127069,-1.0321073621878853,-1.3208180681218589,-0.521323446832447,-0.8317664576917545,126,989.3568613416181
2022,3,10000.0,9206.471786316379,-0.07935282136836208,-0.07956191200804219,0.4571446394560541,0.04967343918933176,0.06809521448031128,-0.4992213857288683,-0.15937200264744467,115,1149.5386946192102
2022,4,10000.0,3709.754601977467,-0.6290245398022534,-0.6300337865830843,0.4762964451945877,-1.8427497082469355,-2.298273452083332,-0.6290245398022534,-1.0016044632871528,125,709.6358936441867
2022,5,10000.0,4100.062218155979,-0.589993778184402,-0.5909968200095944,0.44892604591385044,-1.7599416564532862,-2.1913606823318643,-0.6784293163244658,-0.8711251206115983,132,960.5785239192138
2022,6,10000.0,3190.9245437472155,-0.6809075456252784,-0.6819073253764822,0.4015503758389365,-2.642666762918381,-3.0973458227007913,-0.6838390533684439,-0.9971751715810229,115,575.592148945707
2022,7,10000.0,5352.1467968377165,-0.4647853203162283,-0.4657036412614187,0.41251430158827224,-1.3120643975594335,-1.76062586112948,-0.49729253796596096,-0.9364782410897458,126,831.5109293472216
2022,8,10000.0,5760.5210093279065,-0.4239478990672093,-0.4248201107928623,0.44774140127524364,-1.0089130909535864,-1.3424770527661796,-0.4964255310918658,-0.8557579821861486,112,974.7397745654732
2022,9,10000.0,4839.565151374903,-0.5160434848625097,-0.5170074586653819,0.4228335912621781,-1.5021265711288727,-1.8374445247720521,-0.5468748114601856,-0.9453853932035081,122,765.0428287776144
2022,10,10000.0,6784.729964174438,-0.32152700358255626,-0.32224965929394433,0.43774213054631933,-0.6695110746089783,-0.939021181960445,-0.47184134426467983,-0.6829618964318186,119,982.2579836762021
2022,11,10000.0,5188.998267376679,-0.4811001732623321,-0.48203455444199883,0.46111444181270717,-1.1880970117370537,-1.4690616513793209,-0.566479946821632,-0.8509295997970735,132,915.6761221977439
2022,12,10000.0,4541.717107361692,-0.5458282892638309,-0.5468120262311067,0.4570891057827984,-1.4972666306344296,-1.916063375006054,-0.673118591699875,-0.8123561478969149,121,1037.0733799352329
2022,13,10000.0,6740.03453796971,-0.325996546203029,-0.3267266665945183,0.382360063912653,-0.8440835845069568,-1.211870115193503,-0.4026481592859632,-0.8114445802358059,130,1063.9069221136244
2022,14,10000.0,3964.4031755473575,-0.6035596824452643,-0.6045660907093023,0.47511047434664444,-1.7081454451671527,-2.1745728479091726,-0.6316476782488967,-0.9571254855006005,126,798.459768664548
2022,15,10000.0,5646.1930806314485,-0.43538069193685514,-0.43626664011835714,0.4842675207932781,-0.9370215756498954,-1.2327989196734195,-0.6360810083948344,-0.685866476691839,112,973.64869765965
2022,16,10000.0,4903.340131243793,-0.5096659868756207,-0.510625063038149,0.45326137155224,-1.3435990321805373,-1.7242069633371147,-0.5767035029532392,-0.8854204290823459,131,1038.9470073548318
2022,17,10000.0,5240.20499387771,-0.47597950061222905,-0.47690899086849514,0.5222332851049777,-0.9750498337360606,-1.2787738742489434,-0.5940484958780854,-0.8028115451476029,123,996.5867865438543
2022,18,10000.0,5077.43511394922,-0.492256488605078,-0.49320104250207464,0.43461000158090207,-1.343096698928779,-1.751734198938102,-0.4992141178689671,-0.9879549172355924,119,811.8736129666368
2022,19,10000.0,6392.782523467276,-0.36072174765327236,-0.36150704234299613,0.488798438302707,-0.6708211867940611,-0.9044033471746655,-0.5451558958861267,-0.6631259884943232,125,1148.1155279214192
2022,20,10000.0,6262.643434134247,-0.37373565658657526,-0.37454030650798453,0.4395315498019121,-0.8446399960049453,-1.115985824381971,-0.46353241381078814,-0.8080131946519499,110,926.5643871171825
2022,21,10000.0,4975.112637714768,-0.5024887362285231,-0.503442027963062,0.4293177555436545,-1.4111263399827325,-1.7801395769029866,-0.5809799627317591,-0.8665393993897571,121,970.0233987402409
2022,22,10000.0,7754.787413029087,-0.22452125869709139,-0.2250627855527595,0.47805984740943996,-0.28975659963712913,-0.38506023920573645,-0.39262400898834093,-0.5732272617068682,132,1174.5191132101288
2022,23,10000.0,7921.088257852953,-0.2078911742147047,-0.2083981715143559,0.4565594010399559,-0.2821687894844452,-0.3861155246479996,-0.5257239632982776,-0.39640226823010155,125,1295.58423180343
2022,24,10000.0,6411.581713606898,-0.35884182863931013,-0.3596242667708217,0.41064168415015884,-0.8812406261491436,-1.2609846599268832,-0.380760859318683,-0.9444885364906409,128,1045.329861430728
